Timestamp,pCut Motor: Torque," pCut CTRL Position controller: Lag error"," pCut CTRL Position controller: Actual position"," pCut CTRL Position controller: Actual speed"," pSvolFilm CTRL Position controller: Actual position"," pSvolFilm CTRL Position controller: Actual speed"," pSvolFilm CTRL Position controller: Lag error"
0.263999995,-0.142668009,0.001724243,-844914,525.2838135,25631,666.1544189,0.68719095
0.267999995,-0.128209531,0.001142502,-844912,528.717041,25634,671.1629639,0.695520222
0.271999995,-0.130778924,-0.001270294,-844910,532.1502686,25637,671.1629639,0.703181684
0.275999995,-0.127945155,-0.002415657,-844907,539.0167236,25640,681.180542,0.717182457
0.279999994,-0.122411683,0.002191544,-844905,542.4499512,25642,691.1977539,0.721514761
0.283999994,-0.151322871,0.012741089,-844903,535.5834961,25645,698.7107544,0.70112896
0.287999994,-0.17414555,0.014340401,-844901,535.5834961,25648,703.7194824,0.679014981
0.291999993,-0.176848754,0.016014099,-844899,532.1502686,25651,713.7368774,0.65710026
0.295999993,-0.185440391,0.010763168,-844897,549.3164063,25654,703.7194214,0.63832289
0.299999993,-0.192836776,0.011396408,-844895,542.4499512,25656,701.2150879,0.645522118
0.303999993,-0.18598327,0.009950638,-844892,535.5834961,25659,713.7368164,0.660546899
0.307999992,-0.177005231,0.002790451,-844890,528.717041,25662,711.2324829,0.67219615
0.311999992,-0.174896076,0.00103569,-844888,528.717041,25665,706.2237549,0.697291017
0.315999992,-0.179134458,0.000905991,-844886,525.2838135,25668,731.2672119,0.703577936
0.319999992,-0.182709813,0.002760887,-844884,528.717041,25671,726.258667,0.686715722
0.323999991,-0.182838008,0.001485825,-844882,528.717041,25674,726.258667,0.666487932
0.327999991,-0.181156456,0.006917953,-844880,521.8505859,25676,731.2671509,0.647589266
0.331999991,-0.206884503,0.01124382,-844878,521.8505859,25679,728.7628784,0.660733342
0.33599999,-0.209060788,0.002197266,-844876,525.2838135,25682,721.2498779,0.697576225
0.33999999,-0.178800106,-0.00464344,-844873,518.4173584,25685,728.7628174,0.703557432
0.34399999,-0.174339592,-0.000371933,-844871,511.5509033,25688,736.2758179,0.697348714
0.34799999,-0.207782626,0.004018784,-844869,508.1176758,25691,738.7802734,0.665136516
0.351999989,-0.190593585,0.002691269,-844867,504.6844482,25694,736.2756348,0.626913965
0.355999989,-0.215936452,0.005426407,-844865,501.2512207,25697,721.2498169,0.628760755
0.359999989,-0.214901224,0.003986359,-844863,504.6844482,25700,718.7456055,0.651681066
0.363999989,-0.193876997,-0.001634598,-844861,501.2512207,25703,718.7454834,0.667552233
0.367999988,-0.22422713,-0.001823425,-844859,494.3847656,25706,726.2584839,0.679416418
0.371999988,-0.210057318,0.002045631,-844857,497.8179932,25708,728.7628784,0.691280723
0.375999988,-0.206152216,0.000357628,-844855,490.9515381,25711,726.2585449,0.694129288
0.379999987,-0.204048082,0.000141144,-844853,480.6518555,25714,736.2758789,0.693007946
0.383999987,-0.200810164,0.001068115,-844851,484.085083,25717,736.2758789,0.672816575
0.387999987,-0.251319438,0.007421494,-844850,484.085083,25720,728.7628174,0.64661479
0.391999987,-0.235556066,0.001348495,-844848,487.5183105,25723,731.2670898,0.638444364
0.395999986,-0.213108644,-0.006165504,-844846,473.7854004,25726,726.2584839,0.633279026
0.399999986,-0.207107931,-0.006881714,-844844,470.3521729,25729,726.2585449,0.645143151
0.403999986,-0.217974603,-0.003546715,-844842,473.7854004,25732,726.2584839,0.658046126
0.407999985,-0.197019637,-0.003026009,-844840,466.9189453,25735,738.7802124,0.632846117
0.411999985,-0.194580749,-0.007912636,-844838,463.4857178,25738,738.7802124,0.59362179
0.415999985,-0.196480632,-0.006155968,-844836,463.4857178,25741,728.7628174,0.586453021
0.419999985,-0.181675732,-0.00446701,-844835,453.1860352,25743,721.2498779,0.603325963
0.423999984,-0.19434303,-9.91821E-05,-844833,446.3195801,25746,718.7455444,0.651289642
0.427999984,-0.197506025,8.39233E-05,-844831,449.7528076,25749,728.7626953,0.679181635
0.431999984,-0.206584156,-0.00254631,-844829,449.7528076,25752,723.7540894,0.69104588
0.435999984,-0.175454304,-0.006612778,-844827,442.8863525,25755,731.2672729,0.697901368
0.439999983,-0.165324479,-0.007996559,-844826,442.8863525,25758,736.2758179,0.677710056
0.443999983,-0.188994974,0.00031662,-844824,429.1534424,25761,733.7712402,0.641490936
0.447999983,-0.171440989,-0.003936768,-844822,432.5866699,25764,726.2583618,0.634359181
0.451999982,-0.167291567,-0.002755165,-844820,429.1534424,25767,731.267334,0.630195558
0.455999982,-0.168238029,0.00248909,-844819,425.7202148,25770,733.7716675,0.632042348
0.459999982,-0.161635131,0.000812531,-844817,422.2869873,25773,723.7542114,0.642904818
0.463999982,-0.176108196,0.003202438,-844815,408.5540771,25775,723.7541504,0.651763916
0.467999981,-0.20345059,0.008289337,-844814,408.5540771,25778,728.7626953,0.664666891
0.471999981,-0.157207817,-0.003013611,-844812,418.8537598,25781,728.7630005,0.670520663
0.475999981,-0.156561345,0.000605583,-844810,401.6876221,25784,728.7626953,0.662350178
0.479999981,-0.162542731,0.001434326,-844809,405.1208496,25787,718.7455444,0.680224776
0.48399998,-0.176411435,0.004972458,-844807,405.1208496,25790,723.7543945,0.713125348
0.48799998,-0.162707254,0.001605034,-844805,405.1208496,25793,728.7626953,0.719980896
0.49199998,-0.168183476,0.000951767,-844804,391.3879395,25796,726.2584839,0.736890852
0.495999979,-0.174020424,0.004387856,-844802,387.9547119,25799,733.7716675,0.733728945
0.499999979,-0.165017769,0.003677368,-844801,391.3879395,25802,741.2845459,0.690497696
0.503999979,-0.17451328,0.002944946,-844799,384.5214844,25805,736.2759399,0.644261181
0.507999979,-0.17646566,0.003696442,-844798,384.5214844,25808,736.2759399,0.604035079
0.511999978,-0.160619408,0.00292778,-844796,384.5214844,25810,723.7541504,0.60892427
0.515999978,-0.187395394,0.004896164,-844794,370.7885742,25813,721.2498779,0.638819695
0.519999978,-0.126951024,-0.005502701,-844793,381.0882568,25816,728.7626953,0.659699559
0.523999977,-0.139499366,-0.007662773,-844791,367.3553467,25819,718.7455444,0.682582855
0.527999977,-0.154363051,0.003911972,-844790,370.7885742,25822,726.2583618,0.695448756
0.531999977,-0.144322619,-0.000986099,-844788,374.2218018,25825,731.2672119,0.684310079
0.535999977,-0.135214269,-0.004375458,-844787,367.3553467,25828,726.2583618,0.691165626
0.539999976,-0.1161865,-0.006497383,-844786,357.0556641,25831,728.7630615,0.713047087
0.543999976,-0.133395538,0.002388,-844784,357.0556641,25834,726.2584839,0.714893997
0.547999976,-0.121861182,0.00031662,-844783,357.0556641,25837,733.7716675,0.703718245
0.551999976,-0.133060277,0.003770828,-844781,353.6224365,25839,738.7801514,0.68653214
0.555999975,-0.150741026,0.001770973,-844780,346.7559814,25842,738.7801514,0.658363938
0.559999975,-0.079540402,-0.008422852,-844778,350.189209,25845,723.7541504,0.645184755
0.563999975,-0.075356647,-0.008954048,-844777,343.3227539,25848,738.7804565,0.622989893
0.567999974,-0.099273808,-0.002446175,-844776,346.7559814,25851,728.7626953,0.595786452
0.571999974,-0.14992255,0.012248993,-844774,339.8895264,25854,723.7543945,0.586614132
0.575999974,-0.134875089,0.006414413,-844773,329.5898438,25857,728.7626953,0.593506813
0.579999974,-0.137500659,0.002031326,-844772,326.1566162,25860,723.7540894,0.629412651
0.583999973,-0.114000596,-0.002269745,-844770,336.4562988,25863,723.7543945,0.668323576
0.587999973,-0.111333206,0.003131866,-844769,329.5898438,25866,728.7627563,0.66916877
0.591999973,-0.099947296,0.00039196,-844768,333.0230713,25869,733.7716675,0.647975624
0.595999973,-0.129536003,0.007369995,-844766,319.2901611,25872,731.267395,0.624779046
0.599999972,-0.121194251,0.002205849,-844765,322.7233887,25875,728.7628174,0.598614395
0.603999972,-0.126197979,-0.000199318,-844764,305.557251,25877,721.2498779,0.607473373
0.607999972,-0.102228396,-0.006596565,-844763,312.4237061,25880,728.7630005,0.611323714
0.611999971,-0.099202134,-0.001872063,-844761,305.557251,25883,731.2672729,0.589128852
0.615999971,-0.088054344,-0.005245209,-844760,315.8569336,25886,728.7626953,0.583963633
0.619999971,-0.104221337,-0.002973557,-844759,298.6907959,25889,731.2669678,0.565812826
0.623999971,-0.100461952,-0.00466156,-844758,298.6907959,25892,726.2583618,0.554637074
0.62799997,-0.081068508,-0.006181717,-844757,295.2575684,25895,718.7454834,0.57551682
0.63199997,-0.083010212,-0.00056076,-844755,295.2575684,25898,726.2583618,0.589384496
0.63599997,-0.096902303,0.002400398,-844754,288.3911133,25901,718.7456055,0.610264242
0.639999969,-0.087696671,-0.00268364,-844753,284.9578857,25904,721.249939,0.637154639
0.643999969,-0.072098903,-0.003443718,-844752,284.9578857,25907,728.7628174,0.647052348
0.647999969,-0.074351184,-0.001245499,-844751,278.0914307,25909,726.258728,0.655911326
0.651999969,-0.062551968,-0.00431633,-844750,271.2249756,25912,728.7630005,0.643733859
0.655999968,-0.062951289,-0.000289917,-844749,281.5246582,25915,738.7801514,0.601504326
0.659999968,-0.050834615,-0.001424789,-844748,274.6582031,25918,731.2672729,0.58431828
0.663999968,-0.054425806,-0.007892609,-844747,264.3585205,25921,726.258667,0.584198594
0.667999968,-0.073594637,0.001008987,-844745,257.4920654,25924,726.258667,0.577029824
0.671999967,-0.068676598,0.001940727,-844744,254.0588379,25927,723.7540894,0.59089756
0.675999967,-0.073765561,0.004528046,-844743,260.925293,25930,726.2583618,0.614782512
0.679999967,-0.058722358,-0.000831604,-844742,260.925293,25933,731.2670898,0.618632972
0.683999966,-0.072667412,0.00097847,-844741,250.6256104,25936,731.2670898,0.619477928
0.687999966,-0.105849117,0.011343002,-844740,250.6256104,25939,731.267395,0.621361792
0.691999966,-0.10740906,0.011045456,-844739,236.8927002,25941,723.7541504,0.642241716
0.695999966,-0.083222874,0.009792328,-844738,247.1923828,25944,716.2409668,0.682154536
0.699999965,-0.086165987,0.006057739,-844737,243.7591553,25947,723.7541504,0.703999043
0.703999965,-0.083160989,0.001308441,-844736,243.7591553,25950,726.2583618,0.712895036
0.707999965,-0.10885714,0.005170822,-844735,236.8927002,25953,738.7800903,0.696747661
0.711999965,-0.102889046,0.006668091,-844735,233.4594727,25956,736.2758179,0.65948987
0.715999964,-0.132924646,0.014051437,-844734,230.0262451,25959,736.2758179,0.638333678
0.719999964,-0.114941135,0.006735802,-844733,223.15979,25962,721.2498169,0.645152271
0.723999964,-0.115048252,-0.001535416,-844732,223.15979,25965,723.7542114,0.645032585
0.727999963,-0.108523674,-0.001134872,-844731,219.7265625,25968,723.7542114,0.655932128
0.731999963,-0.131858334,0.006646156,-844730,223.15979,25971,731.267395,0.665755808
0.735999963,-0.154026762,0.010691643,-844729,212.8601074,25973,723.7541504,0.671646595
0.739999963,-0.1509417,0.00284481,-844728,209.4268799,25976,726.2584229,0.687480807
0.743999962,-0.142513081,-0.00039959,-844728,205.9936523,25979,721.2498779,0.699381948
0.747999962,-0.15493609,0.00097084,-844727,202.5604248,25982,733.7712402,0.689171076
0.751999962,-0.179337159,0.006967545,-844726,199.1271973,25985,728.7630005,0.682039261
0.755999961,-0.165149301,0.00112915,-844725,202.5604248,25988,731.2669678,0.665891886
0.759999961,-0.164640546,0.001382828,-844724,192.2607422,25991,726.258667,0.659687757
0.763999961,-0.175773412,-0.002065659,-844724,192.2607422,25994,726.2581177,0.667582095
0.767999961,-0.172879875,-0.000701904,-844723,185.3942871,25997,738.7799072,0.644348562
0.77199996,-0.188530445,0.002485275,-844722,178.527832,26000,738.7799072,0.602156103
0.77599996,-0.182031944,-0.000476837,-844721,185.3942871,26003,731.2667847,0.571984351
0.77999996,-0.152381152,-0.008451462,-844721,185.3942871,26005,723.7542725,0.56674546
0.78399996,-0.183241025,-0.0046978,-844720,178.527832,26008,711.2325439,0.60769695
0.787999959,-0.233497068,0.009302139,-844719,161.3616943,26011,718.7454834,0.651579738
0.791999959,-0.206375197,0.007354736,-844718,175.0946045,26014,718.7454224,0.664482772
0.795999959,-0.203502506,0.000694275,-844718,171.661377,26017,726.2584839,0.674380422
0.799999958,-0.177507371,-0.006772995,-844717,171.661377,26020,736.2758789,0.655153811
0.803999958,-0.200097218,-0.003820419,-844716,157.9284668,26023,731.2671509,0.631994247
0.807999958,-0.220070139,0.002479553,-844716,154.4952393,26026,721.2497559,0.63881278
0.811999958,-0.212656364,0,-844715,157.9284668,26029,731.2672119,0.633684516
0.815999957,-0.189574048,-0.000469208,-844715,147.6287842,26032,726.2584839,0.618538797
0.819999957,-0.168863922,-0.008317947,-844714,151.0620117,26035,728.7628784,0.610331297
0.823999957,-0.167242527,-0.011274338,-844713,140.7623291,26037,728.7628784,0.617223859
0.827999957,-0.189973533,-0.001180649,-844713,144.1955566,26040,721.2498779,0.630052924
0.831999956,-0.217865959,0.005698204,-844712,133.895874,26043,728.7628174,0.640952468
0.835999956,-0.205367804,-0.0004282,-844712,130.4626465,26046,731.2670898,0.627735972
0.839999956,-0.157304302,-0.011115074,-844711,140.7623291,26049,721.2498779,0.641640663
0.843999955,-0.162462622,-0.011423111,-844710,137.3291016,26052,723.7541504,0.66756624
0.847999955,-0.197186187,-0.002528191,-844710,133.895874,26055,721.2498169,0.674384892
0.851999955,-0.148135886,-0.005104065,-844709,147.6287842,26058,721.2498779,0.687287927
0.855999955,-0.172983825,-0.005483627,-844709,130.4626465,26061,731.2672729,0.693104386
0.859999954,-0.165896937,-0.004854202,-844708,116.7297363,26064,738.7802734,0.663934469
0.863999954,-0.181444705,0.003503799,-844708,113.2965088,26067,733.7715454,0.63075763
0.867999954,-0.199092522,0.006034851,-844707,106.4300537,26069,731.2671509,0.60652256
0.871999953,-0.173651561,-0.00151825,-844707,113.2965088,26072,716.2411499,0.610409915
0.875999953,-0.170978114,0.001615524,-844707,106.4300537,26075,726.2584839,0.634257615
0.879999953,-0.187969804,0.007135391,-844706,120.1629639,26078,723.7540894,0.650165856
0.883999953,-0.196485326,0.006750107,-844706,106.4300537,26081,716.2410278,0.673086226
0.887999952,-0.169923753,-0.00349617,-844705,120.1629639,26084,726.2584839,0.690923929
0.891999952,-0.192282185,0.006483078,-844705,89.26391602,26087,736.2758179,0.671771407
0.895999952,-0.173216566,0.002513885,-844704,99.56359863,26090,726.2584839,0.659556627
0.899999952,-0.167754009,-0.000411034,-844704,106.4300537,26093,721.2498779,0.676466525
0.903999951,-0.145383567,-0.006263733,-844704,96.13037109,26096,728.7630005,0.683359146
0.907999951,-0.162381053,0.001328468,-844703,99.56359863,26099,733.7716064,0.678156972
0.911999951,-0.146020636,-0.004959106,-844703,89.26391602,26101,738.7801514,0.660006225
0.91599995,-0.163544029,-0.001821518,-844703,89.26391602,26104,731.2671509,0.632765412
0.91999995,-0.170577079,0.001094818,-844702,82.39746094,26107,731.2671509,0.623630226
0.92399995,-0.166690975,-0.000204086,-844702,75.53100586,26110,733.7714233,0.61649853
0.92799995,-0.172940567,-0.00167942,-844702,72.09777832,26113,728.7628174,0.595268607
0.931999949,-0.162254289,-0.000465393,-844701,65.23132324,26116,723.7542114,0.600157678
0.935999949,-0.18450731,-0.000759125,-844701,65.23132324,26119,728.7628174,0.60998106
0.939999949,-0.171899393,0.001674652,-844701,61.7980957,26122,718.7454224,0.634904921
0.943999949,-0.178461611,0.001272202,-844701,65.23132324,26125,716.2411499,0.668770432
0.947999948,-0.174045503,0.000889778,-844700,61.7980957,26128,731.2672729,0.66764915
0.951999948,-0.173988014,-0.002243996,-844700,54.93164063,26131,738.7802734,0.630465388
0.955999948,-0.186119765,0.002841949,-844700,51.49841309,26134,736.276001,0.590201974
0.959999947,-0.185103282,0.00113678,-844700,54.93164063,26136,728.7628784,0.564037323
0.963999947,-0.190738812,-0.001914024,-844699,48.06518555,26139,718.7455444,0.577868164
0.967999947,-0.167955846,-0.003475189,-844699,58.36486816,26142,721.2497559,0.608802438
0.971999947,-0.162227586,-0.000844002,-844699,51.49841309,26145,728.7628174,0.60667938
0.975999946,-0.171898559,-0.00080204,-844699,41.19873047,26148,733.7713623,0.596468091
0.979999946,-0.197751701,0.004878998,-844699,48.06518555,26151,731.2670288,0.585329413
0.983999946,-0.166878641,0.001093864,-844699,34.33227539,26154,713.7368164,0.585135877
0.987999945,-0.192663267,0.000272751,-844698,30.89904785,26157,718.7455444,0.606052756
0.991999945,-0.173955917,-0.000354767,-844698,37.76550293,26160,726.2585449,0.624966204
0.995999945,-0.217195585,0.007516861,-844698,0,26163,723.7542725,0.63378787
0.999999945,-0.166808248,-0.003594398,-844698,24.03259277,26166,728.7630005,0.641682208
1.003999944,-0.180405051,-0.002043724,-844698,27.46582031,26168,728.7628784,0.65050441
1.007999944,-0.179914504,0.002559662,-844698,17.1661377,26171,731.2672729,0.645376146
1.011999944,-0.183468997,-0.000757217,-844698,20.59936523,26174,731.2670898,0.625221908
1.015999944,-0.192056075,0.005905151,-844698,10.29968262,26177,738.7800903,0.584958494
1.019999943,-0.174157932,-0.003545761,-844698,27.46582031,26180,733.7713623,0.562800765
1.023999943,-0.157270804,-0.004342079,-844698,6.866455078,26183,731.2670898,0.568617702
1.027999943,-0.17020002,-0.001974106,-844698,6.866455078,26186,728.7628174,0.577513695
1.031999942,-0.169081628,-0.003269196,-844698,13.73291016,26189,716.2410889,0.621396124
1.035999942,-0.169427499,0.001399994,-844698,0,26192,726.2585449,0.655335605
1.039999942,-0.150662035,-0.004416466,-844698,0,26195,731.2672729,0.636183023
1.043999942,-0.12333212,-0.011081696,-844698,0,26198,731.2672729,0.624970496
