Timestamp,pCut Motor: Torque," pCut CTRL Position controller: Lag error"," pCut CTRL Position controller: Actual position"," pCut CTRL Position controller: Actual speed"," pSvolFilm CTRL Position controller: Actual position"," pSvolFilm CTRL Position controller: Actual speed"," pSvolFilm CTRL Position controller: Lag error"
0.05200001,-0.263574809,-0.008112907,-855802,99.56359863,11130,92.66078186,0.598979831
0.05600001,-0.255239308,-0.009578705,-855802,106.4300537,11131,100.173645,0.605166554
0.060000009,-0.235650882,-0.012496948,-855802,102.9968262,11131,107.6868134,0.617246985
0.064000009,-0.260403901,-0.00799942,-855801,109.8632813,11132,110.1908035,0.634961486
0.068000009,-0.260983437,-3.8147E-05,-855801,123.5961914,11132,127.7214279,0.655023277
0.072000009,-0.269160002,-0.004023552,-855800,130.4626465,11133,137.7385712,0.675116599
0.076000008,-0.209038362,-0.016825676,-855800,140.7623291,11133,140.2431641,0.693902373
0.080000008,-0.212506041,-0.015870094,-855799,151.0620117,11134,150.2603149,0.703001022
0.084000008,-0.252344429,-0.002388,-855799,147.6287842,11134,157.7734833,0.707035005
0.088000008,-0.24559781,0.000862122,-855798,171.661377,11135,167.7909393,0.708591044
0.092000007,-0.241911247,-0.002788544,-855797,178.527832,11136,177.8081055,0.710231483
0.096000007,-0.222120032,-0.010475159,-855797,171.661377,11136,190.3298492,0.707477629
0.100000007,-0.208435282,-0.010643005,-855796,188.8275146,11137,192.834137,0.712861001
0.104000006,-0.213988751,-0.004559517,-855795,188.8275146,11138,202.851593,0.721850336
0.108000006,-0.202863872,-0.002659798,-855794,202.5604248,11139,207.8604584,0.731890559
0.112000006,-0.231132001,0.004533768,-855793,209.4268799,11140,220.381897,0.736399293
0.116000006,-0.231652409,0.002225876,-855793,216.293335,11141,232.9036865,0.737786055
0.120000005,-0.190338418,-0.009058952,-855792,226.5930176,11141,240.4165192,0.738416731
0.124000005,-0.200800613,-0.00360775,-855791,230.0262451,11142,247.9293823,0.737642884
0.128000005,-0.222932994,0.002607346,-855790,240.3259277,11143,260.451416,0.736793935
0.132000004,-0.205859318,0.004148483,-855789,250.6256104,11145,265.4600525,0.742162228
0.136000004,-0.196432129,-0.003288269,-855788,267.791748,11146,275.477478,0.749020815
0.140000004,-0.217201263,-0.001586914,-855787,264.3585205,11147,287.9992065,0.756596148
0.144000004,-0.213318646,0.000816345,-855786,284.9578857,11148,293.007782,0.771121144
0.148000003,-0.238231823,0.006689072,-855784,281.5246582,11149,305.5292358,0.791790724
0.152000003,-0.238398999,0.008954048,-855783,291.8243408,11150,313.0423889,0.807733297
0.156000003,-0.232653573,0.007837296,-855782,302.1240234,11152,323.0598755,0.820094585
0.160000003,-0.199578807,-0.003973007,-855781,319.2901611,11153,333.077301,0.83600539
0.164000002,-0.255672365,0.007843018,-855780,312.4237061,11154,345.5990295,0.849521756
0.168000002,-0.284960449,0.016953468,-855778,322.7233887,11156,355.6161804,0.853697181
0.172000002,-0.261677206,0.009378433,-855777,339.8895264,11157,368.1379395,0.850575089
0.176000001,-0.277477443,0.008209229,-855776,346.7559814,11159,380.659729,0.842144847
0.180000001,-0.282251328,0.001980782,-855774,353.6224365,11160,395.68573,0.824396729
0.184000001,-0.264773995,-0.003862381,-855773,357.0556641,11162,395.68573,0.812288523
0.188000001,-0.289187074,-0.001571655,-855771,360.4888916,11163,413.2163391,0.796739399
0.192,-0.290198356,0.005610466,-855770,374.2218018,11165,423.23349,0.781665802
0.196,-0.28080982,0.000917435,-855768,381.0882568,11167,428.2420654,0.775934577
0.2,-0.272136956,-0.004955292,-855767,387.9547119,11168,430.7466736,0.781405628
0.204,-0.248750255,-0.008616447,-855765,398.2543945,11170,440.7638245,0.804921985
0.207999999,-0.287432551,0.003364563,-855764,405.1208496,11172,453.2852478,0.82822293
0.211999999,-0.263810426,4.19617E-05,-855762,418.8537598,11174,463.3026733,0.849094748
0.215999999,-0.226753071,-0.016363144,-855760,415.4205322,11176,470.815918,0.862245679
0.219999998,-0.25969094,-0.004969597,-855759,422.2869873,11178,483.337677,0.875414968
0.223999998,-0.260352641,-0.002435684,-855757,432.5866699,11180,493.3548279,0.878285646
0.227999998,-0.232012749,-0.003593445,-855755,439.453125,11182,508.3811646,0.85947454
0.231999998,-0.230470225,-0.008026123,-855753,442.8863525,11184,520.9028931,0.834656715
0.235999997,-0.207547158,-0.007823944,-855752,460.0524902,11186,523.4068604,0.813471079
0.239999997,-0.187040076,-0.009645462,-855750,456.6192627,11188,535.9285278,0.800481796
0.243999997,-0.188554704,-0.00970459,-855748,453.1860352,11190,538.4328003,0.795257449
0.247999996,-0.209939346,-0.003258705,-855746,463.4857178,11192,550.9545898,0.791330636
0.251999996,-0.226903632,0.005784988,-855744,480.6518555,11194,555.9631958,0.789178252
0.255999996,-0.184700266,0.003357887,-855742,480.6518555,11197,573.4938354,0.790307939
0.259999996,-0.186680779,-0.002082825,-855740,473.7854004,11199,568.4851685,0.795143127
0.263999995,-0.168398589,-0.0069561,-855738,497.8179932,11201,583.5109863,0.793103933
0.267999995,-0.186988071,-0.001422882,-855736,501.2512207,11204,601.041626,0.78760922
0.271999995,-0.174174622,4.57764E-05,-855734,497.8179932,11206,598.5369873,0.77900207
0.275999995,-0.168339878,-0.000535011,-855732,508.1176758,11208,608.5544434,0.765639365
0.279999994,-0.217870519,0.010808945,-855730,501.2512207,11211,616.0675659,0.756872177
0.283999994,-0.192213923,0.008434296,-855728,518.4173584,11213,613.5633545,0.762979984
0.287999994,-0.150568411,-0.006999969,-855726,514.9841309,11216,633.5976563,0.763224661
0.291999993,-0.128552556,-0.009139061,-855724,521.8505859,11218,633.5979614,0.761821747
0.295999993,-0.145244867,-0.009871483,-855722,521.8505859,11221,633.5979004,0.777032197
0.299999993,-0.11232762,-0.00891304,-855720,521.8505859,11223,643.6154175,0.793032408
0.303999993,-0.126996204,-0.004400253,-855718,521.8505859,11226,658.6414185,0.77388835
0.307999992,-0.107065514,-0.004076004,-855716,532.1502686,11229,668.6586304,0.74679786
0.311999992,-0.121388033,0.001792908,-855714,521.8505859,11231,678.6760254,0.715893447
0.315999992,-0.112701103,0.001369476,-855712,532.1502686,11234,678.6760254,0.695247412
0.319999992,-0.084800959,-0.007945061,-855710,545.8831787,11237,678.6760864,0.713982582
0.323999991,-0.095937498,-0.003633499,-855707,539.0167236,11239,673.6671753,0.740072846
0.327999991,-0.110808015,0.00368309,-855705,539.0167236,11242,683.6849365,0.744470298
0.331999991,-0.122504421,0.01419735,-855703,528.717041,11245,688.6934814,0.754233479
0.33599999,-0.125159293,0.009079933,-855701,539.0167236,11248,703.7192383,0.743197203
0.33999999,-0.12236587,0.006595612,-855699,539.0167236,11251,706.223877,0.711319983
0.34399999,-0.146289289,0.012292862,-855697,528.717041,11253,706.2238159,0.699570119
0.34799999,-0.157521501,0.014259338,-855695,539.0167236,11256,706.2238159,0.722844362
0.351999989,-0.154077023,0.00746727,-855692,535.5834961,11259,706.2237549,0.732904017
0.355999989,-0.155206829,0.004203796,-855690,539.0167236,11262,716.2412109,0.744629145
0.359999989,-0.117915444,-0.005648613,-855688,539.0167236,11265,723.7541504,0.754733801
0.363999989,-0.121204123,-0.005819321,-855686,532.1502686,11268,721.2495728,0.741982639
0.367999988,-0.152334049,0.005608559,-855684,525.2838135,11270,733.7716064,0.71513015
0.371999988,-0.180215955,0.009786606,-855682,514.9841309,11273,733.7716064,0.678897619
0.375999988,-0.176138565,0.006938934,-855680,525.2838135,11276,726.2584229,0.642023146
0.379999987,-0.15869078,0.004356384,-855678,528.717041,11279,723.7541504,0.634144843
0.383999987,-0.146886602,-0.001983643,-855676,518.4173584,11282,733.7716064,0.632894576
0.387999987,-0.142815441,-0.003372192,-855673,518.4173584,11285,728.7626953,0.631868601
0.391999987,-0.169638678,0.001031876,-855671,514.9841309,11288,721.2501221,0.648700535
0.395999986,-0.185145959,0.010703087,-855669,514.9841309,11291,738.7798462,0.648544014
