Timestamp,pCut Motor: Torque," pCut CTRL Position controller: Lag error"," pCut CTRL Position controller: Actual position"," pCut CTRL Position controller: Actual speed"," pSvolFilm CTRL Position controller: Actual position"," pSvolFilm CTRL Position controller: Actual speed"," pSvolFilm CTRL Position controller: Lag error"
0.05600001,-0.277010977,-0.002216339,-791004,109.8632813,102360,102.6779404,0.605056584
0.06000001,-0.26223585,-0.010501862,-791004,120.1629639,102361,115.1996841,0.609972596
0.064000009,-0.246241838,-0.012018204,-791003,120.1629639,102361,117.7038193,0.623550653
0.068000009,-0.256442249,-0.007978439,-791003,123.5961914,102361,125.2169876,0.640496612
0.072000009,-0.272863805,-0.002807617,-791002,137.3291016,102362,135.234436,0.659495473
0.076000009,-0.265886992,-0.000247955,-791002,140.7623291,102363,140.2430573,0.673200309
0.080000008,-0.24037835,-0.001531601,-791001,161.3616943,102363,145.2515869,0.687255561
0.084000008,-0.240642786,-0.004693985,-791000,157.9284668,102364,157.7733307,0.694255888
0.088000008,-0.248256609,-0.003656387,-791000,168.2281494,102364,162.7820587,0.707812548
0.092000008,-0.248951703,-0.000817299,-790999,171.661377,102365,180.3123932,0.712453783
0.096000007,-0.238293156,-0.00292778,-790998,192.2607422,102366,167.7907867,0.720731854
0.100000007,-0.23379609,-0.002788544,-790997,202.5604248,102367,192.8341675,0.717122138
0.104000007,-0.229451701,-0.008085251,-790997,202.5604248,102367,205.3558807,0.714128971
0.108000006,-0.221491814,-0.007966042,-790996,212.8601074,102368,210.3644562,0.704185724
0.112000006,-0.213475555,-0.001893997,-790995,216.293335,102369,220.3819122,0.704756141
0.116000006,-0.247644588,0.000595093,-790994,226.5930176,102370,232.903656,0.708214939
0.120000006,-0.248583883,0.002317429,-790993,230.0262451,102371,232.9036407,0.713939011
0.124000005,-0.224890083,-0.000562668,-790992,236.8927002,102372,247.9296722,0.716271102
0.128000005,-0.193473697,-0.006843567,-790991,254.0588379,102373,257.9469604,0.723533034
0.132000005,-0.205421999,0.00022316,-790990,257.4920654,102374,265.4599915,0.734021425
0.136000004,-0.22767143,0.005348206,-790989,264.3585205,102375,280.4861755,0.742000639
0.140000004,-0.202314273,-0.000834465,-790988,274.6582031,102376,270.4685669,0.756713629
0.144000004,-0.211229533,0.001852989,-790987,291.8243408,102377,295.5120544,0.77036798
0.148000004,-0.224274054,0.004254341,-790986,298.6907959,102378,305.5293579,0.782158375
0.152000003,-0.210650593,-0.001159668,-790984,305.557251,102380,315.546814,0.792231202
0.156000003,-0.245725989,0.010549545,-790983,308.9904785,102381,323.059845,0.806748688
0.160000003,-0.25523752,0.013057709,-790982,315.8569336,102382,338.0857239,0.822798193
0.164000003,-0.236820474,0.005903244,-790981,322.7233887,102384,335.5815735,0.836463571
0.168000002,-0.27209723,0.009880066,-790979,343.3227539,102385,355.6162109,0.845807135
0.172000002,-0.282703936,0.010560989,-790978,350.189209,102387,365.6336975,0.855849326
0.176000002,-0.27141127,0.00790596,-790977,357.0556641,102388,370.6423645,0.861594081
0.180000001,-0.261540323,0.001646042,-790975,367.3553467,102390,385.668457,0.859021366
0.184000001,-0.275457561,0.004805565,-790974,363.9221191,102391,400.6943054,0.856076598
0.188000001,-0.273364693,0.003588676,-790972,370.7885742,102393,413.2160339,0.840683043
0.192000001,-0.25577268,0.000238419,-790971,391.3879395,102394,418.224762,0.829747856
0.196,-0.273945332,-0.004161835,-790969,401.6876221,102396,430.746521,0.819145799
0.2,-0.266744554,-0.003694534,-790967,408.5540771,102398,438.2593384,0.814743519
0.204,-0.265647978,-0.006466866,-790966,415.4205322,102400,448.2768555,0.816337705
0.208,-0.259755224,-0.004034042,-790964,418.8537598,102401,463.3028564,0.817721367
0.211999999,-0.268600345,-0.003358841,-790963,425.7202148,102403,465.8071594,0.816668808
0.215999999,-0.255939394,-0.010677338,-790961,429.1534424,102405,465.807312,0.820909858
0.219999999,-0.241902322,-0.008669853,-790959,429.1534424,102407,475.8246155,0.836179912
0.223999998,-0.237761036,-0.009069443,-790957,439.453125,102409,495.8591919,0.845148683
0.227999998,-0.223718882,-0.008295059,-790956,449.7528076,102411,505.8766479,0.847451508
0.231999998,-0.212471798,-0.007095337,-790954,449.7528076,102413,525.911377,0.822713256
0.235999998,-0.22973451,-0.00368309,-790952,460.0524902,102415,528.4157104,0.800567567
0.239999997,-0.215911239,-0.00642395,-790950,466.9189453,102417,538.4331665,0.778604805
0.243999997,-0.190696567,-0.008451462,-790948,473.7854004,102419,540.937439,0.76540935
0.247999997,-0.215301886,0.000883102,-790946,473.7854004,102422,540.9375,0.756475031
0.251999996,-0.20221132,-0.001554489,-790944,487.5183105,102424,558.4677734,0.766343653
0.255999996,-0.207013324,0.00038147,-790943,484.085083,102426,560.9723511,0.782484055
0.259999996,-0.208826497,0.00258255,-790941,490.9515381,102428,560.9720459,0.795301378
0.263999996,-0.217689589,0.003138542,-790939,494.3847656,102431,568.4852905,0.797234952
0.267999995,-0.182862774,-0.004384995,-790937,504.6844482,102433,588.5198364,0.802677989
0.271999995,-0.162545979,-0.00856781,-790935,504.6844482,102435,603.5458984,0.780962825
0.275999995,-0.170441702,-0.007390976,-790933,504.6844482,102438,613.5629883,0.753486514
0.279999995,-0.230387077,0.014295578,-790931,511.5509033,102440,611.0587158,0.74157387
0.283999994,-0.192838237,0.005361557,-790928,528.717041,102443,618.5719604,0.747535825
0.287999994,-0.14934504,-0.010984421,-790926,528.717041,102445,638.6068115,0.747613013
0.291999994,-0.132605523,-0.013473511,-790924,532.1502686,102448,633.5979614,0.751028776
0.295999993,-0.094480745,-0.016933441,-790922,532.1502686,102450,633.5979614,0.761017561
0.299999993,-0.15329884,-0.001649857,-790920,528.717041,102453,648.6239624,0.751737177
0.303999993,-0.137874901,-0.002832413,-790918,535.5834961,102455,666.1542969,0.727322578
0.307999993,-0.136687905,0.001413345,-790916,521.8505859,102458,663.6500244,0.719996274
0.311999992,-0.141383633,0.002380371,-790914,528.717041,102461,666.1546021,0.706792474
0.315999992,-0.134684458,-0.0041008,-790912,528.717041,102463,678.6760254,0.695823252
0.319999992,-0.111002542,-0.001197815,-790909,528.717041,102466,666.1542969,0.720217645
0.323999992,-0.127472118,0.003592491,-790907,532.1502686,102469,686.1891479,0.734891653
0.327999991,-0.154297382,0.014198303,-790905,539.0167236,102472,686.1889648,0.733854175
